crash_id,place_id
20204080,284
20204049,305
20205011,615
20201076,40
20203227,259
20201012,675
20205137,583
20204038,431
20202174,321
20205122,557
20201048,307
20202054,230
20203242,195
20201210,19
20204016,68
20202192,210
20201179,53
20205082,533
20202115,197
20205079,619
20203022,44
20202083,486
20204062,23
20202026,141
20201254,301
20201160,163
20202104,346
20205131,698
20201134,429
20202086,217
20202126,308
20202011,470
20202047,346
20202064,270
20201060,271
20205087,593
20206021,287
20201046,54
20203149,299
20204052,82
20202194,272
20207010,472
20205121,699
20191119,317
20192173,204
20193073,348
20192170,272
20197003,472
20194003,137
20191322,553
20193148,25
20192171,110
20192038,298
20194038,448
20195069,571
20193071,259
20193006,25
20194020,139
20194053,305
20197018,506
20193115,320
20197021,422
20191214,90
20192073,516
20191117,103
20191169,129
20191207,112
20192176,270
20198001,85
20191012,355
20194030,211
20192130,246
20191066,355
20195135,635
20191133,280
20191089,165
20194050,385
20193168,351
20191125,307
20191078,407
20192016,101
20191071,374
20195043,700
20195073,580
20191274,483
20196003,591
20192149,346
20197016,245
20195106,598
20194051,595
20195074,620
20194068,330
20192152,453
20192072,215
20191171,77
20193015,380
20195142,624
20191035,466
20192151,321
20194076,82
20192247,75
20193029,126
20192239,101
20192104,209
20192039,470
20196023,443
20192226,86
20193060,347
20191096,429
20191076,31
20195116,701
20194072,68
20191200,303
20193004,351
20192233,110
20191026,194
20192082,455
20193090,25
20191248,165
20197020,397
20196011,29
20191321,294
20193009,14
20191250,280
20191256,206
20193099,420
20195063,596
20191105,293
20194032,418
20194014,34
20191261,138
20193127,25
20195119,702
20193069,242
20191120,237
20197010,394
20194067,134
20195081,636
20193134,116
20196010,224
20192096,344
20194055,388
20191127,31
20191209,91
20191057,91
20192129,205
20193139,337
20191154,20
20192052,192
20192078,153
20193052,108
20191262,122
20194080,134
20191313,363
20191063,517
20194086,305
20193123,28
20192208,181
20192087,209
20191296,466
20192127,124
20193177,113
20193167,118
20195099,643
20194061,68
20193013,59
20191004,19
20191213,201
20191215,349
20193129,25
20193053,195
20191092,47
20194092,134
20191232,202
20194084,34
20195105,615
20192107,109
20195120,587
20193153,59
20191158,83
20192147,455
20194077,463
20192203,124
20191151,35
20191087,45
20195016,590
20191303,45
20192219,223
20192216,192
20192206,72
20195122,619
20194029,254
20195084,542
20191283,703
20191305,117
20194059,218
20192027,648
20191101,271
20193048,14
20193023,113
20191128,64
20192172,86
20194042,524
20191141,20
20192084,197
20191230,112
20192020,127
20193046,195
20192112,209
20195026,543
20193064,84
20194104,68
20194110,139
20191324,419
20191075,47
20196002,357
20194097,704
20192186,235
20193179,84
20192003,181
20191291,515
20194098,137
20191007,237
20191132,301
20191263,163
20193183,146
20195098,546
20192217,153
20193102,410
20192137,622
20198002,85
20192131,270
20191307,31
20193180,242
20191023,77
20192224,121
20192245,174
20194025,6
20191061,106
20191088,115
20194008,27
20191006,48
20193137,113
20191072,203
20193188,186
20194048,400
20193103,282
20191060,1
20194079,250
20192019,334
20193083,84
20192165,101
20192118,110
20191167,301
20196021,391
20191136,338
20193176,128
20193042,273
20191260,163
20192047,455
20191028,58
20192227,144
20193151,256
20192174,321
20193159,14
20194013,211
20192238,181
20193096,259
20192162,221
20191281,374
20197024,245
20191199,277
20193130,118
20192155,215
20195027,637
20194011,216
20193187,46
20195038,532
20191257,525
20192237,270
20193117,133
20195009,601
20192077,181
20191195,237
20191193,294
20191273,280
20193146,59
20191183,77
20193097,242
20192213,101
20191175,342
20191113,106
20193161,242
20195061,701
20195139,588
20192157,302
20193194,195
20192060,241
20191039,289
20193119,66
20192048,263
20192205,197
20191285,106
20193113,61
20191202,303
20195060,705
20192228,230
20191312,45
20193032,14
20191191,47
20191043,202
20191176,201
20197013,397
20191112,237
20191277,77
20193040,96
20195023,632
20192197,270
20192028,241
20191150,373
20191240,64
20191162,88
20193089,179
20195052,706
20191212,19
20193124,151
20191222,106
20191282,115
20191099,501
20193056,108
20193154,131
20195017,666
20191020,381
20193178,116
20191170,457
20193045,273
20192229,209
20191229,496
20194022,134
20196016,213
20191048,55
20193132,707
20192158,144
20192091,230
20191223,201
20195064,676
20191148,295
20193145,14
20192026,456
20195091,547
20191287,94
20193114,259
20191116,57
20191203,100
20192004,189
20193173,128
20192164,70
20191115,11
20192070,209
20195080,557
20195019,615
20191276,2
20193085,14
20196005,161
20191073,519
20192142,401
20193017,195
20193080,97
20198004,297
20191098,64
20195056,549
20194085,211
20193067,22
20193074,259
20192008,166
20193105,154
20191329,627
20191016,290
20193118,242
20191015,31
20192062,353
20193049,61
20195013,568
20193078,339
20192207,148
20191168,193
20191102,147
20191279,488
20195140,533
20194096,431
20192083,60
20193116,131
20193150,84
20193186,441
20193010,14
20191246,30
20192049,171
20191093,100
20193036,97
20196019,169
20194089,692
20195070,608
20193088,59
20191163,354
20191110,237
20192144,192
20193166,327
20192138,173
20193147,527
20197019,424
20193135,56
20192209,173
20192031,470
20193126,128
20193021,544
20192053,246
20192156,336
20191309,21
20194065,68
20195097,594
20191293,175
20191216,214
20195127,568
20191326,19
20191254,20
20192011,272
20191189,407
20193008,242
20191111,703
20194018,34
20193024,18
20193016,273
20195086,601
20195144,555
20191064,281
20193152,78
20191085,175
20191186,47
20193027,123
20192014,260
20196001,468
20193072,479
20191149,633
20192056,144
20195147,708
20193084,573
20193001,255
20191114,163
20191156,519
20195125,540
20191090,280
20195094,643
20191206,53
20191029,20
20194054,475
20194047,603
20194101,283
20191164,100
20191269,175
20193162,7
20192150,72
20193142,133
20191034,279
20192128,189
20197008,460
20191097,281
20191244,483
20191228,271
20194083,250
20195092,619
20191311,178
20193025,131
20195003,709
20195059,710
20191268,15
20191278,45
20193022,14
20195112,624
20195042,590
20191320,237
20195037,560
20192090,270
20191070,77
20197001,397
20191095,303
20193106,111
20193028,143
20196017,468
20192022,150
20192121,205
20193039,5
20193076,59
20195150,662
20192071,185
20191302,194
20196006,224
20191165,69
20194106,183
20195031,557
20193018,78
20194039,27
20191160,280
20192074,177
20193136,242
20191301,64
20192244,86
20191124,407
20191058,95
20194021,711
20192064,174
20195108,546
20193034,26
20191086,712
20196013,451
20194015,713
20193155,158
20194012,23
20192210,192
20192154,197
20191083,497
20193189,592
20192063,189
20191317,40
20193163,108
20191144,379
20195068,555
20193164,332
20191327,47
20193092,195
20191272,149
20191310,88
20192092,166
20191081,77
20191143,69
20192030,321
20192089,270
20192034,215
20193070,116
20193044,327
20193169,79
20197015,424
20195020,664
20191131,20
20191255,40
20195039,542
20194064,120
20195001,714
20191009,88
20195005,638
20197026,231
20197025,245
20192054,302
20191197,317
20195101,688
20194087,284
20193043,131
20192002,209
20194034,447
20192181,346
20193143,351
20195141,550
20191013,271
20195107,715
20191137,312
20194100,261
20191218,142
20192184,60
20192188,101
20191178,15
20194052,283
20191297,47
20191146,661
20191030,355
20194107,530
20196008,224
20191184,19
20191300,239
20194006,333
20195132,587
20193101,96
20194024,375
20193125,195
20195033,696
20192204,189
20192065,189
20195117,583
20195126,601
20192231,234
20195021,716
20191298,436
20192199,321
20193030,126
20195131,533
20195058,717
20195022,559
20191051,58
20191077,237
20194060,13
20192123,189
20192006,176
20194049,326
20194088,261
20192010,121
20192243,148
20191126,295
20191280,237
20193002,573
20193057,195
20192201,101
20192115,492
20193138,59
20191208,163
20195041,536
20192111,192
20191019,193
20193172,84
20193094,414
20195148,615
20195066,560
20191205,15
20193141,81
20192075,225
20192218,486
20197014,438
20192234,144
20191243,251
20191237,271
20191082,112
20193185,266
20197017,472
20191328,165
20196009,391
20196020,365
20191315,138
20193065,329
20195045,624
20191289,280
20195057,602
20198005,85
20191236,429
20192100,369
20191235,1
20195015,608
20195103,681
20191194,295
20192166,176
20193020,130
20191011,47
20194023,162
20195134,694
20193061,179
20192193,462
20193160,259
20192240,197
20195130,557
20192088,215
20191109,667
20191318,45
20194094,689
20192116,263
20191008,349
20194066,13
20192035,181
20191253,142
20192099,73
20196014,468
20193121,59
20194069,283
20192211,209
20192113,263
20191217,288
20192140,181
20193195,28
20191173,35
20194007,52
20195114,699
20192191,308
20194016,378
20192126,258
20195049,665
20195025,575
20193007,441
20192143,344
20192032,215
20192086,155
20194078,704
20191027,88
20192013,260
20195055,611
20193095,93
20192175,263
20191219,36
20193031,332
20194037,183
20192248,235
20192050,276
20194026,345
20192105,215
20196027,220
20191049,251
20193192,116
20193059,96
20194103,250
20191056,88
20192246,272
20193066,84
20191140,471
20194082,388
20193170,104
20191091,286
20195109,536
20191134,718
20194031,431
20195128,601
20191325,91
20195129,582
20192215,246
20193196,248
20193112,339
20192133,258
20191001,62
20193012,59
20191198,54
20191121,483
20193174,184
20197027,245
20192163,270
20192094,71
20193104,104
20191130,719
20193051,128
20191304,43
20195007,560
20192122,189
20193019,146
20192095,209
20197028,484
20194058,366
20192236,181
20193037,84
20192024,86
20193181,93
20192059,167
20192001,109
20194102,283
20192109,109
20197005,245
20194105,413
20191252,387
20193109,257
20194005,366
20195053,534
20191142,307
20195077,534
20194081,305
20192068,209
20191052,271
20195136,583
20193026,259
20195006,676
20192085,144
20192101,308
20191227,429
20191017,251
20192232,86
20192235,101
20193107,128
20191188,165
20192108,480
20192125,222
20196015,9
20194046,284
20194091,284
20194010,445
20193144,28
20195088,659
20194071,164
20195087,571
20192067,221
20191319,471
20197023,438
20191041,294
20193100,59
20195090,540
20191024,16
20195040,560
20195036,580
20192015,246
20192169,492
20191084,77
20191103,91
20193111,195
20195004,575
20192177,353
20191042,20
20195145,720
20196018,169
20193033,44
20192230,155
20191002,19
20192080,189
20192139,225
20191118,20
20191179,36
20191226,376
20191264,627
20193122,131
20192036,298
20191031,122
20191247,69
20191284,45
20193093,410
20191080,88
20196026,161
20191138,12
20192098,181
20191234,12
20194019,183
20197006,422
20195044,611
20193131,66
20193157,196
20192194,153
20191221,53
20191239,65
20195093,714
20191062,64
20192225,362
20192069,167
20192222,75
20195054,607
20191147,98
20191059,194
20193055,151
20193038,123
20191185,350
20191157,47
20194033,326
20192055,197
20193184,125
20191033,165
20195008,694
20191094,112
20192192,127
20192110,298
20196012,721
20192153,167
20193175,61
20192167,416
20193068,79
20197002,722
20192061,318
20193050,329
20193133,78
20191010,633
20193149,146
20194028,50
20191018,519
20196028,220
20191180,264
20191166,313
20192242,70
20191286,325
20191275,436
20193011,7
20191231,88
20194040,261
20195083,550
20191238,294
20195076,540
20191211,147
20192187,204
20191122,271
20193165,414
20192114,247
20192066,486
20191152,106
20194090,157
20192119,247
20195082,556
20192183,346
20193005,647
20191161,206
20195115,536
20195143,558
20192117,270
20196004,465
20191306,398
20192005,258
20191267,203
20192212,177
20194001,400
20195096,583
20193082,118
20191196,723
20193035,93
20191224,147
20191249,115
20194041,283
20195024,564
20192041,315
20191270,115
20191032,203
20193108,146
20191014,163
20191022,77
20194056,447
20193110,337
20193079,195
20191266,376
20191242,1
20192120,235
20194002,243
20191201,201
20194073,250
20195047,662
20193182,259
20191294,95
20194045,692
20191068,180
20194062,434
20191245,271
20196024,287
20194004,692
20191108,442
20191225,289
20191104,267
20195133,646
20196025,365
20191135,168
20195012,543
20195152,588
20191067,291
20192134,101
20193193,544
20193140,113
20192051,263
20197011,422
20192093,323
20191145,724
20192146,181
20194099,137
20191155,53
20192196,185
20195151,629
20192046,230
20192159,210
20192221,384
20193041,84
20191123,90
20195065,536
20192017,197
20192135,204
20192018,80
20191258,54
20191106,374
20191050,295
20193081,195
20191037,41
20191107,40
20191290,15
20192185,153
20193156,299
20192044,187
20191314,114
20191100,88
20191047,160
20192160,247
20192012,192
20195048,568
20191159,112
20194044,475
20193003,255
20191220,41
20192037,177
20191192,15
20193171,113
20195123,550
20195072,608
20191005,163
20192189,344
20191210,279
20191172,115
20192058,238
20192043,197
20192200,75
20193091,14
20195138,659
20196022,310
20191271,165
20193014,84
20195050,611
20192033,215
20191241,178
20195034,587
20191182,289
20196029,365
20192023,455
20191181,40
20191025,301
20191021,48
20192103,263
20192040,189
20194017,375
20192220,70
20192148,166
20195002,534
20192178,153
20192097,456
20193075,320
20192202,298
20195110,555
20195118,665
20192007,247
20191204,280
20195102,556
20194057,68
20195062,549
20195085,588
20192076,298
20192079,192
20195046,607
20193086,59
20198003,85
20192190,265
20191153,303
20192195,311
20195010,701
20195146,714
20191251,69
20193158,18
20192009,234
20192161,247
20194074,326
20191046,107
20195078,690
20193191,327
20191053,201
20191299,670
20194009,134
20195014,725
20193087,195
20197007,422
20191265,31
20191174,350
20195075,583
20191079,429
20194093,68
20191074,294
20191069,374
20192198,73
20191308,436
20197009,424
20195011,568
20193120,128
20193063,259
20193054,123
20191139,64
20192106,166
20191292,719
20192241,274
20194109,378
20194095,134
20194035,82
20191038,483
20192179,402
20192132,166
20191295,412
20195028,617
20192168,80
20191129,163
20193077,97
20193128,84
20192136,166
20191054,356
20194070,726
20195030,681
20192042,298
20197012,472
20191065,498
20192145,150
20191003,425
20197022,245
20192180,225
20194043,157
20192025,185
20191288,103
20197004,722
20192057,263
20191055,267
20196007,8
20191177,40
20194063,139
20193190,259
20195113,558
20194075,134
20191323,442
20191190,41
20191036,138
20191040,2
20195071,714
20192124,185
20191045,117
20195095,555
20195111,557
20194036,82
20191259,407
20191316,47
20192081,177
20194108,333
20194027,305
20191044,517
20193058,97
20191233,293
20192141,80
20193062,131
20193047,61
20191187,407
20181309,398
20184025,68
20183053,14
20181079,572
20184009,452
20183089,84
20181062,57
20181110,286
20181038,149
20181264,412
20183091,199
20181203,399
20185100,714
20182022,176
20183039,116
20182113,101
20182017,86
20184050,183
20183154,420
20181166,368
20187028,472
20183059,108
20182094,321
20183043,195
20182049,276
20183149,273
20182155,238
20182073,215
20184027,250
20181276,53
20181231,168
20185114,547
20181105,17
20183159,113
20186030,220
20181243,239
20182199,198
20185134,540
20182159,192
20183092,25
20182071,80
20181049,325
20183141,38
20183034,84
20184038,216
20181086,355
20182106,167
20183210,61
20183022,184
20181232,633
20185139,709
20181188,41
20185076,557
20181114,285
20183065,256
20187036,521
20185138,660
20183224,51
20184024,6
20185097,617
20181107,138
20186019,364
20183025,14
20183140,259
20184016,134
20183116,96
20187003,521
20185132,727
20186012,220
20181304,64
20183161,63
20181226,142
20182035,470
20181237,654
20185085,557
20182178,155
20181269,147
20185036,646
20182081,260
20183087,5
20181056,11
20181170,53
20181002,317
20182019,187
20181148,20
20182110,150
20183085,195
20184002,68
20181077,53
20184005,50
20186001,357
20182023,72
20187026,226
20184031,34
20182181,73
20185067,532
20181214,290
20181059,88
20183020,262
20182004,292
20182002,606
20183126,259
20185016,540
20181302,20
20187029,651
20183029,116
20183171,59
20184030,378
20181031,356
20182116,244
20181159,54
20183139,441
20181018,372
20181045,208
20183134,195
20183145,186
20185008,612
20185005,632
20184008,105
20182163,274
20181324,15
20182037,124
20181070,129
20183200,242
20183102,259
20185048,583
20181156,280
20183010,199
20184047,6
20181234,40
20182095,174
20183046,84
20182020,187
20183081,118
20182146,144
20181271,437
20185104,536
20182090,270
20181310,16
20185007,619
20185052,681
20185049,607
20184048,13
20182099,124
20182136,492
20184044,216
20183219,28
20187031,245
20182056,155
20182063,323
20181205,680
20185041,691
20181171,19
20181190,202
20185032,706
20182158,73
20185044,714
20181325,40
20183178,59
20184057,510
20186006,8
20183023,143
20183179,28
20181071,467
20186003,357
20185111,624
20181076,382
20181033,466
20182029,60
20184073,68
20184017,183
20181187,374
20182072,124
20183062,28
20181168,504
20185001,716
20181265,288
20182040,230
20182075,205
20181209,54
20181053,163
20181042,466
20182166,258
20181179,206
20181244,237
20182161,300
20183172,409
20181194,147
20187022,424
20181129,31
20182041,230
20182191,192
20183031,131
20182192,150
20184028,27
20183101,104
20187027,394
20185031,615
20182084,127
20182100,258
20181292,440
20185106,728
20182132,155
20182148,241
20183012,128
20185095,534
20185094,635
20183007,126
20182079,238
20181144,36
20183194,476
20181067,47
20182044,246
20187005,472
20181211,32
20181138,45
20182026,416
20181213,107
20181162,237
20182102,73
20184051,524
20182152,263
20181206,236
20184062,13
20182129,189
20183129,351
20185092,695
20182031,174
20187017,506
20184067,68
20183151,78
20183057,259
20181024,494
20187004,472
20181048,12
20185004,607
20182119,300
20185091,604
20185029,557
20182120,411
20181010,40
20181284,147
20182164,270
20181026,30
20181185,295
20181225,290
20182092,302
20181176,45
20186002,357
20185079,535
20182167,502
20181093,24
20186017,161
20182149,148
20181257,279
20183211,59
20182176,265
20183054,96
20181082,295
20182069,73
20181275,55
20183168,81
20181250,16
20185050,663
20181085,436
20183120,96
20183133,56
20181009,40
20185140,672
20181184,165
20183050,78
20182130,230
20181130,142
20184074,345
20185062,549
20182118,270
20182177,187
20182021,187
20183208,242
20185070,643
20181298,112
20184053,447
20181046,2
20183011,380
20186015,432
20185034,641
20184015,388
20181201,504
20181120,545
20181323,35
20184042,447
20182111,148
20181124,30
20183075,158
20181241,240
20181236,376
20185043,533
20183156,179
20182080,369
20183215,179
20183026,97
20187024,226
20181058,627
20185028,700
20183201,179
20181140,303
20186020,451
20184013,250
20185098,616
20185103,588
20181215,77
20186007,220
20183044,320
20182068,461
20182038,153
20183001,81
20181290,147
20181142,19
20181151,24
20183128,28
20181135,178
20181282,293
20181145,360
20185046,729
20181099,69
20182088,70
20182142,209
20182135,204
20184058,34
20182012,292
20182082,189
20185021,691
20182160,462
20181023,62
20183110,108
20184007,164
20181035,303
20184059,333
20184056,431
20181247,36
20185078,730
20181066,115
20185020,582
20181128,87
20181127,122
20186023,9
20181008,488
20181288,53
20183173,116
20183117,93
20182078,225
20181158,20
20181227,129
20181064,381
20183144,731
20181006,497
20181150,40
20185119,643
20184033,366
20183131,33
20183100,186
20181113,285
20181207,426
20183068,146
20181318,201
201850039,560
20183084,56
20181246,294
20181122,57
20183090,116
20183213,61
20181125,466
20181279,399
20181183,47
20181169,16
20182125,166
20185127,617
20182096,185
20185145,676
20182137,263
20181055,55
20182172,362
20182193,177
20182025,270
20183078,51
20183052,84
20182036,323
20183115,184
20181005,112
20185051,537
20184072,463
20181104,77
20181121,165
20183155,126
20183218,59
20181021,483
20185126,688
20181294,40
20181210,251
20185022,666
20183190,116
20181060,88
20183157,116
20181295,436
20182046,346
20182188,185
20181228,203
20181095,106
20182030,153
20183060,81
20181075,19
20183162,409
20183063,63
20181044,271
20187034,472
20182190,176
20182180,518
20181029,2
20181137,627
20185093,549
20183206,25
20181197,494
20181270,41
20183035,84
20183069,370
20182131,144
20182087,75
20181311,64
20182060,209
20181103,114
20183142,63
20184034,577
20182003,346
20183080,131
20181222,288
20182196,311
20181011,277
20187014,472
20183209,131
20183099,273
20187039,394
20181293,92
20181136,47
20183049,143
20183067,143
20182109,121
20185142,730
20181003,69
20184022,211
20185024,620
20181050,732
20182183,270
20183017,125
20181032,42
20181196,193
20183123,81
20185115,533
20188003,85
20181054,208
20181111,67
20184065,250
20181240,40
20183040,128
20182127,185
20181182,40
20183127,351
20187013,245
20185025,536
20182165,148
20183132,96
20186024,9
20181277,67
20181259,88
20183143,61
20181146,64
20183175,195
20182098,60
20182124,411
20185116,540
20186004,161
20185058,543
20181189,294
20181285,290
20183061,97
20183185,116
20182010,733
20183167,599
20181131,54
20181202,404
20184014,164
20183114,14
20183184,259
20183165,93
20183205,56
20182008,402
20183018,199
20181163,374
20183148,242
20181147,40
20183088,97
20182070,260
20185011,681
20181052,88
20181115,232
20181089,303
20185006,588
20182065,215
20183112,195
20183095,599
20182033,101
20183214,195
20181157,379
20182005,260
20182153,444
20185118,557
20183212,84
20181204,374
20183083,28
20183158,84
20181073,64
20185045,607
20182117,181
20186029,89
20182014,101
20181256,279
20187033,734
20183051,84
20185075,540
20183199,735
20185018,556
20183104,78
20184006,50
20182076,244
20181299,138
20181319,95
20183109,97
20181043,466
20184071,378
20185054,533
20184049,82
20183086,61
20184020,152
20183093,97
20181313,335
20181287,100
20183021,128
20185065,715
20183196,544
20181297,138
20185014,557
20181220,41
20181037,268
20183008,273
20183015,33
20182145,499
20181291,512
20187016,506
20183113,78
20181161,24
20183036,28
20183024,125
20183202,282
20181119,98
20182047,736
20181300,40
20187010,472
20183111,331
20183028,97
20181289,1
20184036,34
20181283,271
20185131,540
20181280,147
20181083,267
20185128,542
20182201,166
20181274,12
20182032,241
20183013,61
20182074,346
20183204,113
20181268,77
20187042,394
20182105,189
20187035,422
20181281,437
20185125,547
20181041,95
20182053,241
20181106,488
20188002,85
20186027,511
20187025,245
20181266,19
20181312,237
20182151,230
20181084,117
20181080,147
20183217,126
20184029,454
20181192,267
20182114,60
20183138,184
20183182,186
20184012,447
20184052,366
20181193,54
20184054,737
20182050,155
20185074,607
20181101,98
20182077,153
20181314,406
20181260,294
20187002,438
20183027,22
20183108,195
20182045,173
20182173,738
20183180,739
20182182,518
20183195,59
20182024,328
20185144,683
20181014,335
20185012,690
20184060,324
20182015,453
20181239,288
20183033,84
20186005,9
20187038,484
20188008,85
20181154,301
20181216,291
20182175,302
20182179,470
20181117,69
20185120,568
20183073,84
20182062,189
20183166,93
20181134,280
20187037,531
20185086,646
20183193,61
20181278,163
20181245,55
20181180,379
20181027,214
20182128,72
20182144,155
20184037,458
20185123,678
20185135,571
20183153,347
20182108,177
20183003,473
20183221,143
20182042,174
20182051,124
20185109,607
20181317,54
20187041,397
20182001,101
20184045,23
20181167,15
20182150,144
20181020,69
20181081,201
20181109,236
20181069,45
20184003,510
20183186,262
20185102,580
20181186,501
20185026,740
20181100,193
20185141,533
20184032,431
20183183,351
20181143,654
20185064,716
20185063,589
20184019,447
20183176,14
20182058,75
20183130,118
20182197,300
20184026,34
20181087,36
20183041,84
20183047,327
20182011,187
20181088,40
20185066,717
20184046,447
20187020,226
20181249,236
20188009,85
20181301,379
20181248,307
20183197,131
20183016,143
20181172,65
20185117,741
20185047,585
20181040,11
20185136,676
20184069,183
20187011,722
20183135,116
20181238,742
20181132,203
20182048,270
20183002,108
20186016,287
20181307,404
20181321,203
20183042,544
20184068,261
20181047,288
20182104,101
20182140,246
20185042,620
20181061,15
20185040,583
20187023,438
20181063,16
20181007,20
20183006,93
20181065,67
20183222,18
20181102,439
20183098,66
20185019,609
20185023,635
20181141,354
20181208,237
20182052,110
20181068,165
20181199,743
20185039,547
20185073,681
20185077,568
20182006,209
20183177,66
20182112,302
20185059,546
20183058,348
20182067,86
20181074,45
20183107,28
20183198,28
20182174,209
20181224,360
20184018,713
20185030,629
20182054,578
20182091,274
20183174,84
20182039,150
20181164,24
20181251,303
20184075,252
20187012,245
20185061,587
20181034,267
20183164,33
20181174,115
20187015,422
20183014,78
20185107,624
20181160,363
20183122,151
20183106,380
20182057,353
20183030,63
20183005,441
20185105,690
20181173,54
20182169,185
20184070,284
20182085,156
20181212,279
20181316,35
20183032,28
20182061,155
20183170,744
20182138,270
20187008,394
20181139,376
20185069,535
20182162,215
20186014,89
20183097,184
20181219,57
20187018,506
20181223,62
20185088,684
20182115,148
20181078,77
20186008,220
20183064,158
20185110,533
20181098,170
20183169,61
20181094,178
20183079,339
20183163,28
20185137,575
20181181,381
20183119,259
20184040,431
20183220,473
20185060,588
20183150,59
20183181,337
20184023,13
20184004,345
20182034,205
20184039,459
20183009,26
20186013,390
20181175,42
20185072,583
20181133,20
20181091,228
20182122,86
20182089,225
20181229,724
20183071,28
20187040,226
20182126,244
20184041,139
20181152,294
20183152,273
20181030,129
20184066,463
20182016,402
20182064,221
20185099,729
20182121,80
20183074,96
20185143,694
20183223,647
20184021,137
20182007,416
20187021,245
20184011,324
20181315,1
20181230,703
20185121,745
20183146,179
20181153,24
20181019,237
20182066,155
20181191,115
20188001,85
20181118,288
20185057,580
20181090,69
20181165,288
20181051,746
20183037,28
20182134,321
20183076,108
20183082,108
20181221,201
20181258,303
20182133,270
20181057,17
20181155,87
20181149,208
20183105,195
20183118,199
20181001,142
20184043,152
20185124,615
20183216,28
20182107,110
20187030,231
20181273,376
20181254,17
20185108,580
20182123,166
20185002,646
20181200,43
20183096,84
20183048,78
20182143,176
20181322,100
20181097,372
20181112,138
20182194,176
20186022,386
20181025,747
20182013,215
20183187,61
20186018,224
20182093,110
20182101,187
20181092,194
20181198,228
20182147,462
20182189,222
20188007,85
20187032,424
20185133,681
20183019,14
20181320,55
20185084,543
20181015,31
20183055,195
20183094,44
20181116,279
20185089,557
20183160,682
20184055,305
20184035,34
20182168,176
20183188,84
20183192,84
20183004,61
20185009,629
20181096,40
20187006,422
20181017,20
20182184,75
20183147,61
20185122,557
20181261,62
20183077,186
20183124,44
20186011,365
20184063,211
20186021,200
20181218,67
20186025,377
20181039,20
20183121,28
20182028,298
20181263,271
20181306,77
20182027,499
20181072,436
20186010,287
20181252,20
20181255,281
20181305,147
20183070,97
20184001,183
20181195,436
20182141,274
20183125,123
20182043,80
20181326,41
20183056,63
20183103,59
20185068,741
20181028,47
20182097,318
20184064,252
20183066,242
20182187,153
20181296,40
20181286,264
20181004,117
20182055,470
20186032,169
20181235,498
20181308,119
20187001,424
20183072,133
20181013,36
20182198,748
20183189,179
20182195,153
20185130,590
20181177,53
20182059,518
20182170,749
20184061,50
20181126,40
20181012,313
20182103,606
20183045,25
20182171,346
20181217,374
20185101,580
20181123,237
20181178,142
20181036,467
20185090,540
20181016,232
20181253,45
20187007,394
20185037,543
20185096,557
20184010,183
20181267,40
20182200,101
20181262,294
20182083,167
20183191,97
20183038,18
20185113,580
20188005,85
20181108,77
20181242,508
20182185,750
20186028,365
20185081,666
20182202,144
20181303,237
20182157,71
20181022,163
20182154,453
20181233,20
20181272,114
20187009,394
20174088,713
20175029,584
20172064,110
20172012,384
20173171,273
20172154,101
20171175,98
20172134,177
20175151,676
20172220,215
20171232,88
20171028,165
20171165,208
20171072,45
20177007,521
20175084,560
20173169,116
20175053,706
20172023,369
20171038,170
20171122,160
20174031,218
20175117,560
20171311,40
20173145,158
20171195,751
20172116,166
20171283,163
20175052,555
20174046,333
20171249,281
20171089,47
20171309,168
20177015,394
20173107,131
20175051,752
20171096,32
20172089,492
20172045,155
20173091,351
20173143,125
20171193,325
20171043,301
20172022,318
20174006,23
20171188,16
20171055,296
20173216,96
20174061,333
20176031,490
20171236,16
20171266,498
20173103,158
20172001,70
20171327,517
20173131,266
20171185,654
20171212,47
20176008,200
20173054,179
20173162,158
20175026,540
20172236,334
20172195,192
20172229,188
20171203,279
20172093,210
20171061,12
20173182,37
20176023,8
20172046,156
20171156,354
20171313,19
20172146,101
20172004,189
20175067,564
20175073,691
20173040,108
20173188,128
20172167,73
20172198,217
20174032,737
20177001,472
20173050,28
20174034,261
20174068,82
20175126,624
20171343,90
20171264,271
20173139,93
20173118,299
20171052,442
20171242,237
20172120,110
20172053,272
20173190,331
20175142,646
20173127,56
20173075,299
20171277,288
20175046,676
20171154,77
20175004,705
20171159,16
20175054,645
20173175,14
20173225,753
20172225,148
20174023,305
20175119,696
20175021,641
20175043,612
20172059,461
20172218,141
20172027,219
20172157,101
20171046,202
20175078,536
20171035,36
20171105,439
20171182,271
20172020,258
20172028,462
20173086,146
20173211,63
20173130,25
20173042,123
20174021,183
20172102,173
20173215,51
20172136,174
20175036,571
20172054,217
20174084,385
20172056,246
20171116,398
20171223,474
20173124,59
20176011,511
20171280,194
20173010,116
20175122,569
20172069,189
20172088,73
20175083,587
20175045,590
20172013,276
20171048,140
20174083,137
20171336,142
20172235,215
20171192,159
20171091,289
20171278,77
20172124,153
20171123,175
20175012,665
20173186,248
20171334,40
20172147,265
20173122,63
20172076,311
20173059,25
20171069,32
20175140,564
20172057,470
20171326,106
20171207,62
20172026,302
20177020,245
20172163,155
20174070,34
20171135,45
20171261,304
20172149,344
20171097,43
20171160,95
20172034,189
20172107,136
20171339,237
20171131,77
20175014,691
20171243,77
20173105,44
20174035,513
20171208,340
20171351,91
20171306,40
20174078,692
20173109,84
20171079,301
20173213,331
